Image,Class,X_min,Y_min,X_max,Y_max
005965.png,car,522,177,555,203
005967.png,car,457,175,507,213
005968.png,car,709,164,761,203
005971.png,car,118,209,171,245
005972.png,car,529,173,573,207
005972.png,car,43,173,237,243
005973.png,car,208,199,456,352
005973.png,car,451,191,567,268
005973.png,car,0,231,218,372
005973.png,car,731,167,767,198
005973.png,car,773,166,805,189
005975.png,car,300,200,482,310
005975.png,car,0,190,270,371
005975.png,car,628,184,683,225
005975.png,car,535,178,568,205
005977.png,car,598,181,651,222
005978.png,car,769,190,1082,360
005979.png,car,154,183,392,309
005979.png,car,427,169,524,229
005979.png,car,711,174,783,220
005980.png,car,1112,167,1241,221
005980.png,car,0,228,69,368
005981.png,car,625,181,700,243
005981.png,car,0,202,96,306
005981.png,car,693,183,725,209
005983.png,car,296,185,411,265
005983.png,truck,801,21,1241,369
005983.png,car,588,173,646,223
005983.png,car,474,182,562,241
005983.png,car,86,183,334,303
005983.png,car,640,172,670,196
005983.png,car,374,177,456,224
005983.png,car,720,177,783,259
005983.png,car,674,172,722,223
005983.png,car,766,139,808,321
005983.png,car,78,152,262,234
005985.png,car,1164,163,1232,194
005986.png,car,571,175,617,214
005986.png,truck,0,88,392,371
005986.png,car,423,169,491,226
005987.png,car,159,157,347,244
005987.png,car,539,183,596,223
005987.png,car,1102,156,1143,177
005987.png,truck,454,136,510,209
005987.png,car,684,170,716,192
005991.png,car,280,179,376,221
005991.png,car,697,172,732,201
005992.png,car,993,171,1242,362
005992.png,car,799,173,1123,279
005992.png,car,1167,216,1241,370
005992.png,car,560,182,599,217
005994.png,car,569,152,622,205
005995.png,car,600,180,664,240
005996.png,car,790,165,1010,253
005996.png,car,983,182,1241,329
005996.png,car,1090,255,1241,373
005996.png,car,356,178,465,227
005996.png,car,63,158,355,267
005996.png,car,451,171,506,215
005997.png,car,443,182,472,201
005999.png,car,708,177,941,325
005999.png,car,0,192,194,286
005999.png,car,469,175,538,231
006000.png,car,431,179,489,232
006000.png,car,693,172,743,216
006000.png,car,661,181,691,201
006000.png,car,342,186,441,250
006002.png,car,436,187,525,240
006002.png,car,609,185,650,216
006004.png,car,28,209,312,334
006004.png,car,565,177,624,229
006007.png,car,768,175,931,264
006007.png,car,250,190,386,264
006007.png,car,598,184,668,243
006007.png,car,421,185,476,215
006007.png,car,98,184,216,238
006007.png,car,668,184,706,215
006008.png,car,184,198,446,339
006008.png,car,2,195,168,297
006008.png,car,556,179,624,235
006008.png,car,394,183,500,259
006009.png,car,0,214,335,371
006009.png,car,314,172,461,281
006009.png,car,500,169,550,210
006010.png,car,117,189,223,231
006011.png,car,913,197,1241,372
006011.png,car,0,214,202,369
006011.png,car,747,167,980,327
006011.png,car,171,191,370,313
006011.png,car,335,180,438,255
006011.png,car,528,173,559,197
006011.png,car,429,179,490,227
006011.png,car,697,161,792,254
006013.png,car,0,241,158,373
006013.png,car,141,171,417,355
006013.png,car,482,183,541,227
006014.png,car,0,175,210,302
006014.png,car,462,182,517,231
006014.png,car,394,189,484,257
006014.png,car,507,177,535,208
006017.png,truck,0,119,262,236
006018.png,car,715,163,899,233
006018.png,car,99,183,335,343
006018.png,car,1109,223,1241,371
006018.png,car,1034,179,1231,337
006018.png,car,315,192,397,274
006018.png,car,1034,164,1157,225
006019.png,car,433,180,515,240
006019.png,car,528,179,559,200
006022.png,car,491,178,746,265
006022.png,car,449,185,495,213
006023.png,car,414,180,449,198
006024.png,car,0,223,287,365
006024.png,car,439,174,479,206
006025.png,car,712,192,872,297
006025.png,car,0,220,256,375
006025.png,car,300,198,433,279
006025.png,car,490,184,534,218
006025.png,car,410,192,474,244
006026.png,car,791,151,1240,372
006026.png,car,650,188,723,242
006026.png,car,720,189,828,284
006026.png,car,562,188,599,215
006027.png,car,75,183,372,343
006027.png,car,865,199,1242,369
006027.png,car,415,182,488,235
006027.png,car,671,175,743,234
006027.png,car,489,174,530,210
006032.png,car,799,188,1000,308
006032.png,car,1063,190,1241,314
006033.png,car,235,197,378,274
006033.png,car,368,193,442,246
006033.png,car,677,177,769,244
006034.png,car,95,196,232,312
006034.png,car,698,188,791,257
006034.png,car,944,192,1241,372
006034.png,car,177,195,377,279
006034.png,car,287,181,428,255
006034.png,car,377,180,466,237
006034.png,car,769,177,899,234
006034.png,car,0,159,107,344
006036.png,car,314,177,382,217
006036.png,car,544,171,719,323
006036.png,car,407,177,448,205
006037.png,car,667,179,740,233
006037.png,car,534,171,581,204
006038.png,car,77,194,158,234
006039.png,car,0,175,293,288
006039.png,car,739,193,918,325
006039.png,car,427,175,530,255
006039.png,car,856,198,1241,372
006039.png,car,643,170,676,201
006039.png,car,570,169,598,191
006041.png,car,569,175,624,222
006041.png,car,233,192,401,340
006041.png,truck,408,77,550,228
006042.png,car,791,182,924,237
006042.png,car,317,184,357,207
006042.png,car,371,181,414,203
006043.png,car,139,205,366,322
006043.png,car,393,173,437,204
006045.png,car,0,197,329,359
006045.png,car,576,177,638,225
006046.png,car,6,166,153,227
006046.png,car,402,179,435,198
006047.png,car,807,185,1192,372
006047.png,car,732,181,843,268
006047.png,car,292,196,410,268
006047.png,car,476,183,522,212
006047.png,car,638,173,672,201
006048.png,car,0,159,260,374
006048.png,car,577,174,628,222
006048.png,car,174,184,319,252
006048.png,car,364,184,442,246
006048.png,truck,458,148,525,223
006051.png,car,141,172,250,252
006051.png,car,968,167,1137,237
006052.png,car,0,218,193,370
006052.png,car,1,183,258,304
006052.png,car,942,279,1241,372
006052.png,car,728,193,863,282
006052.png,car,99,159,316,279
006052.png,car,456,171,524,213
006052.png,car,651,175,704,217
006054.png,car,0,198,284,375
006054.png,car,743,181,811,245
006054.png,car,505,178,551,211
006054.png,car,780,164,1009,298
006054.png,car,631,169,665,184
006054.png,car,685,173,726,208
006055.png,car,0,205,326,373
006055.png,car,325,198,487,308
006055.png,car,985,173,1242,300
006055.png,car,1148,189,1241,361
006055.png,car,718,179,807,253
006055.png,car,817,177,862,220
006055.png,car,450,189,519,259
006055.png,car,514,179,568,223
006055.png,car,927,160,1003,194
006057.png,car,758,130,1094,358
006058.png,car,221,174,360,234
006058.png,car,527,173,573,203
006059.png,car,283,180,327,204
006059.png,car,585,173,620,208
006059.png,car,499,180,545,211
006060.png,car,0,195,251,369
006060.png,car,738,185,950,310
006060.png,car,155,179,362,277
006060.png,car,669,167,741,221
006060.png,car,451,195,492,227
006061.png,car,595,180,620,202
006062.png,car,602,181,713,257
006062.png,truck,64,39,452,348
006063.png,car,132,191,298,265
006063.png,car,339,174,463,256
006063.png,car,0,207,89,373
006063.png,car,573,180,622,218
006063.png,car,260,183,335,225
006063.png,truck,0,135,140,300
006063.png,car,0,135,139,300
006064.png,car,961,163,1231,363
006064.png,truck,311,124,439,233
006064.png,car,582,168,658,236
006064.png,car,125,173,280,240
006064.png,car,495,171,519,188
006064.png,truck,740,142,935,255
006064.png,car,692,167,744,220
006065.png,car,502,166,561,205
006066.png,car,2,191,298,336
006066.png,car,734,177,826,218
006066.png,car,133,186,299,267
006066.png,car,0,195,34,371
006066.png,car,609,175,664,204
006066.png,car,328,161,476,222
006066.png,car,270,181,401,238
006072.png,car,0,176,69,236
006072.png,car,63,168,201,229
006073.png,car,819,191,1037,320
006073.png,car,779,178,883,260
006073.png,car,416,171,475,208
006073.png,car,724,176,775,222
006073.png,car,577,174,602,192
006074.png,car,451,182,539,233
006074.png,car,612,182,652,211
006075.png,car,575,165,619,203
006076.png,car,0,126,137,282
006077.png,car,892,193,1181,290
006077.png,car,848,180,990,264
006077.png,car,213,180,412,268
006077.png,car,447,174,513,213
006077.png,car,1,189,303,329
006077.png,car,264,180,414,260
006077.png,car,313,173,445,239
006077.png,car,633,178,679,210
006078.png,car,0,206,368,375
006078.png,car,346,193,464,279
006078.png,car,784,159,934,218
006078.png,car,739,166,821,211
006078.png,car,0,223,87,307
006078.png,car,649,180,699,220
006079.png,car,224,173,282,201
006079.png,car,305,177,338,196
006081.png,car,257,187,444,295
006081.png,car,0,185,83,229
006081.png,car,585,172,624,209
006081.png,car,487,171,538,214
006081.png,car,540,176,569,196
006081.png,car,243,178,290,202
006083.png,car,1040,157,1221,236
006085.png,car,772,194,1241,370
006085.png,car,447,179,661,282
006086.png,car,10,183,245,257
006086.png,car,1179,175,1241,270
006087.png,car,557,152,609,204
006092.png,car,580,172,638,218
006092.png,car,170,168,238,203
006094.png,car,168,197,350,269
006094.png,truck,1154,13,1241,256
006095.png,car,821,188,931,252
006096.png,car,687,190,798,244
006096.png,truck,555,158,624,228
006096.png,car,558,157,623,228
006097.png,car,5,182,282,306
006097.png,car,451,180,529,243
006097.png,car,0,209,158,313
006097.png,car,845,233,1241,372
006097.png,car,340,177,460,221
006097.png,car,646,173,718,230
006098.png,car,922,159,1090,263
006098.png,car,666,181,741,236
006098.png,car,741,174,778,200
006099.png,car,0,216,69,267
006099.png,car,211,187,292,228
006100.png,car,177,189,262,225
006100.png,car,0,199,69,264
006102.png,car,0,204,340,373
006102.png,car,315,177,448,229
006102.png,car,643,174,733,207
006105.png,car,508,193,547,217
006105.png,car,509,182,548,217
006106.png,car,903,212,1241,374
006106.png,car,783,182,954,289
006106.png,car,422,187,506,238
006106.png,car,551,180,584,198
006106.png,car,733,185,819,250
006107.png,car,813,167,979,231
006107.png,car,611,170,648,196
006108.png,car,711,177,758,203
006108.png,truck,868,151,1064,261
006109.png,car,204,180,327,229
006110.png,car,0,215,318,371
006110.png,car,753,208,1095,372
006110.png,car,296,205,395,286
006110.png,car,669,199,808,295
006110.png,car,391,181,455,235
006110.png,car,993,278,1241,373
006110.png,car,618,185,697,262
006110.png,car,568,186,595,224
006110.png,car,451,184,483,209
006111.png,car,587,172,648,230
006111.png,car,951,165,1017,192
006111.png,car,680,174,727,212
006114.png,car,542,182,576,207
006114.png,car,665,177,704,208
006116.png,car,0,202,99,271
006116.png,car,596,172,631,202
006117.png,car,0,209,285,372
006117.png,car,721,181,818,246
006117.png,car,202,170,435,346
006117.png,truck,962,97,1242,249
006117.png,car,535,172,577,200
006117.png,car,436,178,527,255
006118.png,car,551,166,577,186
006119.png,car,576,180,634,232
006124.png,truck,0,104,185,243
006125.png,car,123,178,311,261
006125.png,car,440,189,498,237
006126.png,car,825,196,1242,372
006126.png,car,713,189,891,298
006126.png,car,560,179,591,200
006128.png,car,418,179,515,259
006128.png,car,526,182,561,212
006129.png,car,857,182,1223,369
006129.png,car,0,171,183,253
006129.png,car,445,175,485,198
006129.png,car,701,174,773,245
006135.png,car,604,184,733,263
006135.png,car,717,185,780,236
006135.png,car,770,180,815,219
006135.png,car,848,172,903,207
006136.png,car,0,196,112,268
006136.png,car,566,180,627,228
006136.png,car,377,172,412,199
006136.png,car,508,179,554,212
006137.png,car,930,212,1241,371
006137.png,car,567,181,636,239
006137.png,car,689,179,758,234
006138.png,car,728,180,850,267
006138.png,car,831,155,1241,372
006138.png,car,659,174,708,212
006138.png,car,579,185,633,221
006141.png,car,734,184,934,307
006141.png,car,666,177,721,218
006141.png,car,705,174,801,255
006141.png,car,0,189,97,233
006141.png,car,271,187,376,224
006143.png,car,64,192,367,364
006143.png,car,1123,153,1241,269
006143.png,car,347,185,465,274
006143.png,car,673,178,756,240
006143.png,car,898,165,1012,225
006143.png,car,1002,156,1142,230
006143.png,car,846,166,919,219
006143.png,car,465,175,539,226
006144.png,car,576,177,620,212
006144.png,truck,437,158,535,229
006144.png,truck,1,36,438,352
006145.png,car,819,167,1013,290
006145.png,car,0,184,192,279
006145.png,car,718,176,792,238
006145.png,car,767,176,848,253
006145.png,car,681,173,744,224
006145.png,car,591,176,638,216
006146.png,car,918,216,1241,370
006146.png,car,734,189,976,330
006146.png,car,559,179,595,202
006147.png,car,0,233,187,375
006147.png,car,264,198,419,288
006147.png,car,733,190,934,314
006147.png,car,392,189,471,250
006150.png,car,747,169,913,233
006150.png,car,993,205,1241,370
006150.png,car,405,192,476,263
006150.png,car,972,181,1168,306
006153.png,car,573,175,623,222
006153.png,car,182,169,224,206
006154.png,car,566,174,631,225
006154.png,car,0,211,86,309
006154.png,car,265,178,296,237
006156.png,car,738,194,962,324
006156.png,car,130,182,376,284
006156.png,truck,67,108,428,249
006156.png,car,1,168,163,299
006156.png,car,835,181,1040,244
006156.png,car,728,174,789,217
006156.png,car,447,170,507,211
006157.png,car,0,206,281,371
006157.png,car,255,192,433,306
006157.png,car,858,169,949,222
006157.png,car,667,179,737,234
006157.png,car,951,161,1043,218
006157.png,car,816,170,877,216
006157.png,car,1026,287,1241,372
006157.png,car,417,187,492,256
006159.png,car,258,187,383,253
006159.png,car,76,193,318,292
006159.png,car,1028,155,1241,266
006159.png,car,0,190,104,366
006160.png,car,205,193,437,318
006160.png,car,588,180,633,222
006160.png,car,12,183,130,225
006160.png,car,530,180,561,202
006161.png,car,0,214,393,371
006161.png,car,448,192,526,251
006161.png,car,727,195,804,314
006161.png,car,791,151,1241,371
006161.png,car,673,196,757,265
006161.png,car,528,187,563,210
006161.png,car,765,194,855,316
006166.png,car,928,176,1241,346
006166.png,car,874,168,1043,294
006166.png,car,187,189,431,270
006166.png,car,376,187,495,237
006172.png,car,0,130,341,372
006172.png,car,328,189,476,308
006172.png,car,686,175,898,246
006172.png,car,461,183,528,247
006172.png,car,633,172,702,215
006172.png,car,491,161,555,222
006173.png,car,565,180,624,226
006173.png,car,506,178,553,211
006173.png,car,328,173,374,204
006173.png,car,388,175,417,194
006175.png,car,169,196,340,280
006179.png,car,780,177,1134,318
006179.png,car,0,219,330,370
006179.png,car,663,167,858,245
006179.png,car,629,174,673,209
006179.png,car,1154,232,1241,371
006179.png,car,307,130,512,294
006182.png,car,410,172,521,220
006182.png,car,545,173,575,198
006183.png,car,355,179,512,291
006183.png,car,0,204,331,369
006186.png,car,641,171,818,234
006186.png,car,0,212,184,304
006186.png,car,158,176,309,249
006186.png,car,120,198,223,279
006187.png,car,714,182,877,285
006187.png,car,202,179,382,267
006187.png,car,2,197,313,346
006187.png,car,662,167,724,217
006188.png,car,355,185,465,221
006189.png,car,0,184,154,287
006189.png,car,232,179,442,273
006189.png,car,586,181,640,226
006189.png,car,1052,177,1242,291
006189.png,car,0,250,50,371
006189.png,car,535,172,566,207
006189.png,car,372,178,463,254
006189.png,car,437,152,545,220
006190.png,car,1105,167,1156,195
006191.png,car,730,158,894,222
006191.png,car,1039,143,1129,177
006191.png,car,476,179,526,216
006191.png,car,549,172,589,199
006191.png,car,1213,139,1241,179
006192.png,car,786,226,1056,372
006192.png,car,665,192,732,252
006192.png,car,710,203,821,289
006192.png,car,421,187,543,271
006192.png,car,641,187,675,226
006192.png,car,604,186,647,205
006195.png,car,306,196,469,315
006195.png,car,479,186,529,225
006195.png,car,620,173,667,222
006195.png,car,787,171,1241,373
006196.png,car,0,223,287,365
006196.png,car,425,172,463,204
006197.png,car,0,198,298,301
006198.png,car,377,176,518,282
006198.png,car,744,171,977,331
006198.png,car,715,179,783,256
006198.png,car,496,178,572,249
006198.png,car,580,170,615,194
006198.png,car,679,172,728,210
006198.png,car,517,178,572,244
006199.png,car,0,180,176,303
006199.png,car,134,188,262,274
006199.png,car,234,179,374,242
006200.png,car,343,184,487,274
006203.png,car,596,176,675,236
006203.png,car,326,180,375,212
006203.png,car,405,182,448,210
006205.png,car,512,180,551,208
006205.png,car,459,175,484,196
006205.png,car,587,179,631,218
006205.png,car,0,184,58,231
006211.png,car,49,197,435,372
006211.png,car,777,183,1072,371
006211.png,car,350,188,487,301
006211.png,car,565,178,622,227
006211.png,car,522,178,565,211
006211.png,car,645,181,704,225
006211.png,car,615,175,642,199
006213.png,car,461,157,531,191
006220.png,car,76,200,198,256
006220.png,car,0,209,72,259
006221.png,car,340,176,510,258
006223.png,car,334,193,483,297
006225.png,car,127,192,271,246
006225.png,car,581,173,632,215
006225.png,car,389,179,440,208
006227.png,car,624,180,889,267
006227.png,car,0,182,69,251
006229.png,car,1067,169,1117,197
006231.png,car,945,187,1240,375
006231.png,car,745,152,1061,289
006231.png,car,5,197,289,288
006231.png,car,269,192,369,243
006235.png,car,888,199,1241,375
006236.png,car,28,176,312,366
006236.png,car,737,191,846,263
006236.png,car,389,183,472,260
006236.png,car,0,159,98,263
006236.png,car,458,182,527,235
006236.png,car,705,178,766,230
