Image,Class,X_min,Y_min,X_max,Y_max
006198.png,car,744,171,977,331
006198.png,car,715,179,783,256
006198.png,car,496,178,572,249
006198.png,car,580,170,615,194
006198.png,car,679,172,728,210
006198.png,car,517,178,572,244
006199.png,car,0,180,176,303
006199.png,car,134,188,262,274
006199.png,car,234,179,374,242
006200.png,car,343,184,487,274
006202.png,car,0,191,304,373
006202.png,car,274,194,432,289
006202.png,car,558,178,602,213
006202.png,truck,340,150,434,219
006202.png,car,447,167,521,225
006203.png,car,596,176,675,236
006203.png,car,326,180,375,212
006203.png,car,405,182,448,210
006204.png,car,110,195,319,297
006204.png,car,479,180,587,230
006205.png,car,512,180,551,208
006205.png,car,459,175,484,196
006205.png,car,587,179,631,218
006205.png,car,0,184,58,231
006208.png,car,779,197,960,308
006208.png,car,1024,180,1241,242
006208.png,car,467,191,535,236
006208.png,car,731,192,832,259
006208.png,car,692,184,723,207
006211.png,car,49,197,435,372
006211.png,car,777,183,1072,371
006211.png,car,350,188,487,301
006211.png,car,565,178,622,227
006211.png,car,522,178,565,211
006211.png,car,645,181,704,225
006211.png,car,615,175,642,199
006213.png,car,461,157,531,191
006214.png,truck,447,142,537,217
006220.png,car,76,200,198,256
006220.png,car,0,209,72,259
006221.png,car,340,176,510,258
006223.png,car,334,193,483,297
006224.png,car,716,189,840,276
006224.png,car,156,187,332,291
006224.png,car,502,185,564,232
006224.png,car,591,175,644,219
006224.png,car,294,179,404,261
006224.png,car,648,174,678,202
006225.png,car,127,192,271,246
006225.png,car,581,173,632,215
006225.png,car,389,179,440,208
006227.png,car,624,180,889,267
006227.png,car,0,182,69,251
006229.png,car,1067,169,1117,197
006231.png,car,945,187,1240,375
006231.png,car,745,152,1061,289
006231.png,car,5,197,289,288
006231.png,car,269,192,369,243
006232.png,car,230,194,411,307
006232.png,car,371,186,436,235
006232.png,car,133,183,249,224
006233.png,car,450,184,508,240
006233.png,car,325,193,473,281
006233.png,car,601,182,645,217
006233.png,car,501,179,539,214
006234.png,car,391,194,504,272
006235.png,car,888,199,1241,375
006236.png,car,28,176,312,366
006236.png,car,737,191,846,263
006236.png,car,389,183,472,260
006236.png,car,0,159,98,263
006236.png,car,458,182,527,235
006236.png,car,705,178,766,230
006236.png,car,273,188,407,288
006236.png,car,592,183,656,230
006236.png,car,670,173,708,210
006237.png,car,341,182,427,233
006237.png,car,172,171,327,263
006237.png,car,430,184,479,214
006238.png,truck,0,68,397,356
006238.png,car,575,175,641,229
006238.png,car,418,177,499,241
006239.png,car,350,188,500,283
006241.png,car,471,176,532,221
006241.png,car,586,174,632,215
006241.png,car,539,179,568,199
006242.png,car,0,217,302,371
006242.png,car,419,188,493,242
006242.png,car,524,180,586,232
006242.png,car,470,152,532,223
006243.png,car,366,189,407,210
006243.png,car,409,184,439,203
006244.png,car,46,191,94,217
006245.png,car,892,201,1241,371
006245.png,car,421,184,552,264
006245.png,truck,795,139,1042,337
006245.png,car,795,138,1043,336
006246.png,car,0,189,386,373
006246.png,car,784,168,895,261
006246.png,car,880,168,970,227
006246.png,car,376,179,478,243
006246.png,car,496,165,596,249
006248.png,car,569,174,620,221
006248.png,car,398,171,431,188
006249.png,car,111,168,226,216
006249.png,car,342,180,389,202
006250.png,car,46,198,211,271
006251.png,car,0,205,330,371
006251.png,car,400,176,513,250
006251.png,car,1145,152,1241,270
006251.png,car,1014,153,1193,244
006251.png,car,708,182,753,240
006251.png,car,951,160,1042,226
006251.png,car,734,176,889,283
006251.png,car,569,174,621,194
006253.png,car,726,164,908,296
006253.png,car,694,178,747,235
006253.png,car,575,182,623,216
006254.png,car,564,178,619,228
006254.png,car,494,181,528,208
006254.png,car,935,168,997,185
006255.png,car,590,182,627,215
006255.png,car,1087,181,1131,202
006255.png,car,1017,179,1057,197
006255.png,car,106,202,137,219
006256.png,car,715,168,1018,287
006256.png,truck,0,85,460,372
006257.png,car,163,194,313,263
006257.png,car,300,189,376,236
006257.png,car,442,180,483,205
006259.png,car,518,182,561,212
006259.png,car,416,185,486,214
006260.png,car,591,178,708,284
006260.png,car,21,198,215,276
006260.png,car,723,175,800,233
006260.png,car,724,175,842,233
006260.png,car,515,184,549,203
006260.png,car,228,181,303,222
006260.png,car,319,189,400,248
006261.png,car,796,187,1176,321
006261.png,car,31,196,273,274
006261.png,car,0,230,115,364
006261.png,car,667,161,906,269
006261.png,car,249,192,331,240
006261.png,car,326,191,383,217
006262.png,car,597,191,677,253
006262.png,car,316,188,374,226
006262.png,car,414,181,454,202
006263.png,car,118,203,325,307
006263.png,car,701,179,819,261
006263.png,car,309,194,417,262
006263.png,car,409,179,472,233
006264.png,car,568,176,619,223
006265.png,car,11,195,174,256
006265.png,car,224,189,296,219
006266.png,car,741,196,982,335
006266.png,car,155,181,422,332
006266.png,car,442,180,517,233
006266.png,car,680,186,753,240
006266.png,car,648,175,697,218
006269.png,car,0,202,364,371
006269.png,car,292,166,451,301
006269.png,car,433,169,508,249
006270.png,car,514,190,554,223
006271.png,car,8,181,224,287
006271.png,car,305,180,387,239
006271.png,car,223,194,320,253
006271.png,car,398,182,468,215
006272.png,car,806,184,1083,361
006272.png,car,113,203,329,319
006273.png,car,904,182,1234,306
006273.png,car,607,176,714,251
006273.png,car,523,179,575,217
006274.png,car,522,179,574,211
006275.png,car,324,181,458,271
006275.png,car,641,174,700,227
006275.png,car,483,176,534,215
006276.png,car,462,173,531,223
006278.png,car,360,188,505,292
006278.png,car,887,157,1241,372
006278.png,car,459,172,540,237
006278.png,truck,0,156,328,372
006278.png,car,0,156,325,372
006278.png,car,523,171,567,225
006278.png,car,641,173,674,202
006281.png,car,168,185,383,294
006281.png,car,582,178,638,225
006281.png,car,0,189,67,265
006281.png,car,341,164,459,259
006281.png,car,454,177,512,227
006284.png,truck,0,95,261,363
006285.png,car,1029,178,1241,332
006285.png,car,592,181,790,259
006285.png,car,261,197,337,241
006285.png,car,523,183,623,244
006285.png,car,796,145,1052,294
006286.png,car,62,181,255,270
006287.png,car,35,195,177,252
006290.png,car,580,175,638,230
006290.png,car,892,169,919,188
006291.png,car,542,180,594,219
006291.png,car,185,185,276,226
006291.png,car,693,189,815,284
006291.png,car,645,184,692,238
006291.png,car,0,196,348,369
006291.png,car,487,174,529,208
006291.png,car,435,178,506,230
006291.png,car,362,182,451,230
006293.png,car,708,179,774,224
006295.png,car,992,186,1241,371
006295.png,car,828,161,1056,317
006295.png,car,787,177,849,270
006295.png,car,366,187,444,234
006295.png,car,738,176,846,246
006295.png,car,738,176,810,246
006296.png,car,0,201,202,343
006298.png,car,705,175,838,271
006298.png,car,902,136,1241,370
006298.png,car,667,179,716,224
006300.png,car,188,197,354,288
006300.png,car,0,227,233,374
006300.png,car,928,163,1212,253
006300.png,car,870,144,1076,235
006300.png,car,675,179,752,234
006300.png,car,796,162,936,220
006300.png,car,352,209,422,247
006300.png,car,465,184,503,214
006301.png,car,898,189,1241,372
006301.png,car,555,179,592,217
006301.png,truck,718,103,883,258
006301.png,car,685,174,711,207
006301.png,car,493,185,572,241
006302.png,car,354,187,516,287
006302.png,car,704,179,816,271
006303.png,car,83,182,219,272
006303.png,car,281,182,376,235
006303.png,car,192,177,301,244
006303.png,car,0,184,156,302
006303.png,car,647,169,676,193
006303.png,car,1084,149,1197,181
006305.png,car,775,187,1027,342
006305.png,truck,0,0,382,368
006306.png,car,856,208,1241,373
006306.png,car,0,215,225,374
006306.png,car,768,188,944,325
006306.png,car,672,180,773,249
006306.png,car,431,182,498,229
006306.png,car,204,180,329,241
006307.png,car,411,179,541,249
006307.png,truck,0,52,388,264
006307.png,car,719,169,750,195
006307.png,car,600,174,689,236
006307.png,car,680,171,707,194
006309.png,car,461,183,548,240
006310.png,car,982,159,1192,232
006310.png,car,171,209,239,271
006310.png,car,588,167,644,213
006310.png,car,641,167,671,195
006311.png,car,476,177,524,218
006312.png,car,293,186,461,295
006312.png,car,0,178,236,297
006312.png,car,576,176,620,212
006312.png,car,245,186,323,248
006312.png,car,472,182,537,228
006312.png,car,193,184,254,230
006312.png,car,436,181,476,216
006313.png,car,586,176,650,236
006314.png,car,1019,139,1241,236
006314.png,car,0,233,105,373
006314.png,car,92,209,298,331
006314.png,car,969,141,1109,226
006314.png,car,291,196,406,265
006314.png,car,901,148,1014,218
006314.png,car,399,190,475,240
006314.png,car,692,177,782,239
006314.png,car,835,158,938,207
006314.png,car,680,176,733,224
006314.png,car,590,171,620,192
006315.png,car,671,178,753,245
006316.png,car,595,178,627,203
006317.png,car,537,177,580,204
006317.png,car,280,178,379,232
006318.png,car,498,184,560,224
006319.png,car,214,205,385,296
006319.png,car,370,187,447,249
006319.png,car,0,177,151,372
006319.png,car,1158,174,1241,325
006320.png,car,523,175,735,370
006320.png,car,379,183,517,239
006320.png,car,874,172,1076,240
006322.png,car,979,258,1241,370
006322.png,car,724,182,810,251
006322.png,car,356,194,443,263
006324.png,car,725,193,957,342
006324.png,car,511,187,560,225
006324.png,car,552,180,580,200
006324.png,car,373,189,500,286
006324.png,car,655,178,703,221
006324.png,car,703,181,786,253
006325.png,car,391,187,507,253
006325.png,car,372,181,434,218
006326.png,car,0,206,212,375
006326.png,car,567,173,623,226
006327.png,car,324,191,495,292
006328.png,car,716,199,872,294
006328.png,car,689,182,773,254
006329.png,car,0,198,201,370
006329.png,car,961,152,1241,296
006329.png,car,158,187,361,318
006329.png,car,922,153,1123,267
006329.png,car,865,148,1057,257
006330.png,truck,262,104,518,239
006330.png,car,523,175,736,370
006330.png,car,1000,177,1143,220
006330.png,car,1,195,79,231
006331.png,car,417,181,449,200
006332.png,car,621,188,673,229
006333.png,car,254,187,412,270
006333.png,car,469,176,521,210
006334.png,car,96,196,320,315
006334.png,car,741,184,926,305
006334.png,car,842,197,1241,373
006334.png,car,308,192,403,261
006334.png,car,712,186,795,256
006335.png,car,591,176,651,232
006335.png,car,687,179,743,221
006335.png,car,980,164,1053,191
006336.png,car,193,187,344,249
006336.png,car,324,184,407,231
006336.png,car,415,174,476,214
006336.png,car,476,178,520,202
006338.png,car,781,176,922,233
006338.png,car,0,179,253,297
006338.png,car,180,183,337,266
006338.png,car,186,155,413,255
006338.png,car,425,172,487,217
006339.png,car,544,170,716,321
006340.png,car,152,188,250,225
006340.png,car,388,171,424,194
006341.png,truck,0,96,259,362
006342.png,car,722,175,901,307
006342.png,car,0,205,251,349
006342.png,car,116,194,342,286
006342.png,car,0,269,85,372
006342.png,car,689,181,747,254
006342.png,car,660,174,710,223
006343.png,car,348,187,396,213
006344.png,car,274,192,427,281
006344.png,car,0,197,193,285
006344.png,car,0,263,136,376
006344.png,car,378,177,462,238
006344.png,car,571,175,614,211
006344.png,car,246,183,301,239
006345.png,car,0,193,364,376
006345.png,car,668,183,733,231
006345.png,car,261,182,360,243
006345.png,car,402,180,483,241
006345.png,car,483,180,526,213
006345.png,car,359,171,409,217
006345.png,car,623,174,653,202
006346.png,car,255,184,418,238
006347.png,car,807,181,1031,357
006348.png,car,369,180,481,263
006349.png,truck,767,178,872,285
006349.png,car,662,186,701,218
006350.png,car,852,186,982,332
006352.png,car,234,187,392,281
006353.png,car,804,168,935,218
006355.png,car,985,217,1241,371
006356.png,car,0,185,307,309
006356.png,car,204,168,417,258
006356.png,car,717,194,867,294
006356.png,car,659,178,725,235
006356.png,car,400,184,469,234
006357.png,car,478,191,539,234
006357.png,car,593,181,620,204
006358.png,car,92,170,156,210
006358.png,car,167,169,232,202
006358.png,car,573,170,633,225
006358.png,car,55,170,156,211
006360.png,car,227,195,438,319
006360.png,car,635,179,691,225
006360.png,car,468,178,530,223
006361.png,car,758,188,977,319
006361.png,car,704,178,817,266
006361.png,car,647,177,689,217
006361.png,car,505,178,551,218
006362.png,car,568,186,636,250
006362.png,car,0,160,241,335
006363.png,car,687,175,726,197
006363.png,car,623,173,657,195
006364.png,car,208,181,293,223
006365.png,car,331,194,482,266
006365.png,car,963,176,1134,252
006365.png,car,1100,163,1241,252
006365.png,car,0,198,167,270
006365.png,truck,194,171,350,264
006366.png,car,733,182,862,264
006366.png,car,704,179,770,235
006366.png,car,481,179,541,219
006366.png,car,682,175,714,197
006366.png,car,953,168,1144,211
006366.png,car,602,178,626,190
006367.png,car,588,174,649,230
006367.png,car,972,165,1036,193
006367.png,car,683,175,734,217
006368.png,car,962,190,1241,374
006368.png,car,711,175,902,249
006368.png,car,0,168,181,303
006368.png,car,213,168,362,239
006368.png,car,131,172,268,269
006368.png,car,692,179,747,236
006369.png,car,764,192,925,262
006370.png,car,0,189,222,274
006370.png,car,696,170,888,302
006370.png,car,475,172,539,224
006371.png,car,0,206,351,373
006371.png,car,475,170,544,224
006371.png,car,696,178,826,283
006371.png,car,628,169,657,194
006371.png,car,246,167,421,232
006372.png,car,60,179,372,278
006372.png,car,419,163,536,257
006372.png,car,699,166,813,260
006372.png,car,609,169,644,193
006373.png,car,0,218,378,371
006373.png,truck,0,223,376,371
006374.png,car,711,176,956,338
006374.png,car,607,183,686,239
006375.png,car,293,171,329,193
006376.png,car,0,220,112,353
006376.png,car,956,175,1241,373
006376.png,car,733,176,933,264
006376.png,car,328,177,407,217
006376.png,car,591,172,646,221
006377.png,car,409,181,443,202
006378.png,car,44,173,312,266
006378.png,car,388,177,476,212
006379.png,car,322,175,426,239
006379.png,car,0,185,231,306
006379.png,car,0,241,128,370
006379.png,car,187,192,342,295
006379.png,car,716,190,846,280
006379.png,car,184,170,386,269
006379.png,car,363,169,490,234
006379.png,truck,619,161,676,207
006380.png,car,594,170,646,214
006381.png,car,779,150,1069,307
006381.png,car,203,204,414,328
006381.png,car,409,200,492,254
006381.png,car,462,181,517,229
006381.png,car,585,171,628,203
006382.png,car,708,182,742,206
006384.png,car,529,182,564,207
006386.png,car,196,189,250,211
006386.png,car,357,181,398,199
006386.png,car,275,183,322,206
006388.png,car,252,203,449,347
006388.png,car,822,166,1241,372
006388.png,car,617,176,670,227
006388.png,car,467,190,525,231
006389.png,car,567,175,762,358
006389.png,car,37,192,229,266
006389.png,car,1154,186,1241,372
006389.png,car,341,179,425,218
006389.png,car,235,178,300,217
006390.png,car,0,218,432,369
006390.png,car,779,211,1236,370
006390.png,car,332,194,479,304
006390.png,car,710,181,848,288
006390.png,car,560,181,620,230
006390.png,car,0,199,105,315
006390.png,car,520,177,557,209
006390.png,car,174,185,263,223
006390.png,car,452,188,509,253
006391.png,car,69,216,370,356
006391.png,car,776,176,872,253
006391.png,car,1059,157,1241,257
006391.png,car,0,232,136,346
006391.png,car,983,154,1044,203
006391.png,car,1021,162,1088,226
006392.png,car,574,182,608,207
006393.png,car,729,184,959,316
006394.png,car,574,176,619,218
006394.png,car,112,184,274,272
006394.png,truck,479,117,553,213
006394.png,car,473,190,505,241
006396.png,car,268,184,465,295
006396.png,car,467,170,495,190
006397.png,car,92,195,345,277
006398.png,car,45,197,403,373
006398.png,car,430,192,527,262
006398.png,car,514,182,573,222
006399.png,car,0,190,433,371
006399.png,car,451,189,503,233
006399.png,car,402,192,470,252
006399.png,car,935,146,1062,204
006399.png,car,887,144,1062,206
006401.png,car,173,183,485,371
006401.png,car,1112,235,1241,371
006401.png,car,884,144,1027,203
006401.png,car,454,186,504,227
006401.png,car,664,176,724,216
006401.png,car,588,173,630,191
006402.png,car,402,179,504,246
006402.png,car,524,183,557,207
006402.png,car,587,180,631,217
006403.png,car,151,194,392,336
006403.png,car,363,188,464,270
006403.png,car,477,186,530,232
006403.png,car,701,176,759,219
006403.png,car,151,179,246,224
006403.png,car,453,198,502,248
006403.png,car,571,185,598,203
006404.png,car,757,204,1112,373
006404.png,car,272,198,471,361
006404.png,car,666,194,717,249
006404.png,car,433,196,514,277
006404.png,car,1,225,355,371
006404.png,car,711,190,820,279
006405.png,car,138,193,243,242
006405.png,car,374,182,417,207
006406.png,car,361,185,484,264
006407.png,car,498,175,548,209
006407.png,car,1061,136,1223,200
006409.png,car,40,178,303,292
006409.png,car,370,188,449,230
006409.png,car,302,185,356,223
006410.png,car,6,193,344,372
006410.png,car,317,187,442,283
006410.png,car,461,185,519,233
006410.png,car,430,194,487,253
006410.png,car,567,184,597,202
006410.png,car,713,176,769,223
006410.png,car,617,177,638,190
006413.png,car,145,205,323,293
006413.png,car,442,188,515,238
